x,y,z
1.37132801,-0.071868256,-2.041
1.371397382,-0.076372893,-2.041
1.371468743,-0.080879744,-2.041
1.371541261,-0.085388874,-2.041
1.371614083,-0.089900337,-2.041
1.371686334,-0.094414172,-2.041
1.371757123,-0.098930409,-2.041
1.371825547,-0.103449064,-2.041
1.37189069,-0.107970139,-2.041
1.371951631,-0.112493625,-2.041
1.372007442,-0.117019501,-2.041
1.372057193,-0.121547733,-2.041
1.372099954,-0.126078274,-2.041
1.372134799,-0.130611068,-2.041
1.372160804,-0.135146043,-2.041
1.372177053,-0.13968312,-2.041
1.372182638,-0.144222207,-2.041
1.372176661,-0.1487632,-2.041
1.372158236,-0.153305987,-2.041
1.372126491,-0.157850443,-2.041
1.372080567,-0.162396437,-2.041
1.372019621,-0.166943825,-2.041
1.371942828,-0.171492456,-2.041
1.37184938,-0.17604217,-2.041
1.371738485,-0.180592798,-2.041
1.371609375,-0.185144164,-2.041
1.371461299,-0.189696083,-2.041
1.371293525,-0.194248366,-2.041
1.371105346,-0.198800814,-2.041
1.370896072,-0.203353223,-2.041
1.370665036,-0.207905382,-2.041
1.370411594,-0.212457077,-2.041
1.370135123,-0.217008085,-2.041
1.36983502,-0.22155818,-2.041
1.369510707,-0.226107133,-2.041
1.37577941,0.045038355,-2.0372
1.375649583,0.040527944,-2.0372
1.375526656,0.036019433,-2.0372
1.375411108,0.031512669,-2.0372
1.375303367,0.027007489,-2.0372
1.375203808,0.022503728,-2.0372
1.375112752,0.018001212,-2.0372
1.375030465,0.013499764,-2.0372
1.374957156,0.008999202,-2.0372
1.374892976,0.004499343,-2.0372
1.374838018,0,-2.0372
1.374792267,-0.004499013,-2.0372
1.374755649,-0.008997883,-2.0372
1.37472808,-0.013496795,-2.0372
1.374709415,-0.017995932,-2.0372
1.374699455,-0.022495475,-2.0372
1.374697939,-0.0269956,-2.0372
1.374704556,-0.03149648,-2.0372
1.374718937,-0.035998282,-2.0372
1.374740662,-0.040501166,-2.0372
1.374769262,-0.045005286,-2.0372
1.374804219,-0.049510787,-2.0372
1.37484497,-0.054017806,-2.0372
1.374890909,-0.058526472,-2.0372
1.37494139,-0.063036904,-2.0372
1.374995727,-0.067549209,-2.0372
1.375053205,-0.072063485,-2.0372
1.375113071,-0.076579819,-2.0372
1.375174549,-0.081098287,-2.0372
1.375236834,-0.085618952,-2.0372
1.3752991,-0.090141865,-2.0372
1.3753605,-0.094667068,-2.0372
1.375420174,-0.099194587,-2.0372
1.375477243,-0.103724438,-2.0372
1.375530822,-0.108256624,-2.0372
1.375580014,-0.112791136,-2.0372
1.37562392,-0.117327953,-2.0372
1.375661635,-0.121867043,-2.0372
1.375692255,-0.12640836,-2.0372
1.375714876,-0.130951849,-2.0372
1.3757286,-0.135497441,-2.0372
1.375732532,-0.140045056,-2.0372
1.375725786,-0.144594607,-2.0372
1.375707484,-0.149145991,-2.0372
1.375676761,-0.153699098,-2.0372
1.375632762,-0.158253807,-2.0372
1.375574646,-0.162809988,-2.0372
1.375501587,-0.167367502,-2.0372
1.375412774,-0.171926198,-2.0372
1.375307414,-0.176485921,-2.0372
1.375184731,-0.181046505,-2.0372
1.375043966,-0.185607775,-2.0372
1.37488438,-0.190169553,-2.0372
1.374705254,-0.194731649,-2.0372
1.374505888,-0.199293869,-2.0372
1.374285603,-0.203856012,-2.0372
1.37404374,-0.208417871,-2.0372
1.373779661,-0.212979233,-2.0372
1.37349275,-0.217539881,-2.0372
1.373182412,-0.22209959,-2.0372
1.372848072,-0.226658134,-2.0372
1.379555488,0.045161971,-2.0334
1.379431372,0.040639359,-2.0334
1.379313598,0.036118598,-2.0334
1.379202628,0.031599538,-2.0334
1.379098872,0.027082023,-2.0334
1.379002693,0.022565893,-2.0334
1.378914398,0.018050978,-2.0334
1.378834244,0.013537108,-2.0334
1.378762431,0.009024108,-2.0334
1.378699105,0.004511798,-2.0334
1.378644355,0,-2.0334
1.378598166,-0.004511468,-2.0334
1.378560468,-0.009022786,-2.0334
1.378531179,-0.013534133,-2.0334
1.378510161,-0.018045687,-2.0334
1.378497221,-0.022557621,-2.0334
1.37849211,-0.027070108,-2.0334
1.378494527,-0.031583314,-2.0334
1.378504119,-0.036097401,-2.0334
1.37852048,-0.040612523,-2.0334
1.378543161,-0.04512883,-2.0334
1.378571661,-0.049646463,-2.0334
1.378605438,-0.054165555,-2.0334
1.378643909,-0.05868623,-2.0334
1.37868645,-0.063208603,-2.0334
1.378732401,-0.06773278,-2.0334
1.37878107,-0.072258854,-2.0334
1.378831732,-0.076786911,-2.0334
1.378883635,-0.081317023,-2.0334
1.378936002,-0.085849253,-2.0334
1.378988033,-0.090383651,-2.0334
1.37903891,-0.094920255,-2.0334
1.379087797,-0.099459094,-2.0334
1.379133845,-0.104000181,-2.0334
1.379176192,-0.10854352,-2.0334
1.379213971,-0.113089103,-2.0334
1.379246305,-0.117636909,-2.0334
1.379272315,-0.122186906,-2.0334
1.379291122,-0.12673905,-2.0334
1.379301846,-0.131293286,-2.0334
1.379303609,-0.135849548,-2.0334
1.379295541,-0.140407759,-2.0334
1.379276775,-0.144967831,-2.0334
1.379246454,-0.149529665,-2.0334
1.379203731,-0.154093153,-2.0334
1.37914777,-0.158658176,-2.0334
1.379077747,-0.163224608,-2.0334
1.378992852,-0.16779231,-2.0334
1.37889229,-0.172361137,-2.0334
1.378775281,-0.176930934,-2.0334
1.378641063,-0.181501539,-2.0334
1.378488889,-0.186072782,-2.0334
1.378318032,-0.190644484,-2.0334
1.378127783,-0.195216462,-2.0334
1.377917452,-0.199788522,-2.0334
1.37768637,-0.204360468,-2.0334
1.377433884,-0.208932095,-2.0334
1.377159366,-0.213503194,-2.0334
1.376862205,-0.21807355,-2.0334
1.376541812,-0.222642942,-2.0334
1.376197619,-0.227211147,-2.0334
1.38333264,0.045285622,-2.0296
1.383214038,0.0407508,-2.0296
1.383101239,0.036217781,-2.0296
1.382994686,0.031686419,-2.0296
1.382894776,0.027156565,-2.0296
1.382801855,0.022628062,-2.0296
1.382716223,0.018100747,-2.0296
1.382638124,0.013574454,-2.0296
1.382567751,0.009049014,-2.0296
1.382505245,0.004524254,-2.0296
1.382450691,0,-2.0296
1.382404076,-0.004523923,-2.0296
1.382365331,-0.009047689,-2.0296
1.382334379,-0.013571472,-2.0296
1.382311086,-0.018095443,-2.0296
1.382295265,-0.022619772,-2.0296
1.382286679,-0.027144624,-2.0296
1.382285037,-0.03167016,-2.0296
1.382289999,-0.036196538,-2.0296
1.382301176,-0.040723906,-2.0296
1.382318133,-0.04525241,-2.0296
1.382340388,-0.049782186,-2.0296
1.382367421,-0.054313364,-2.0296
1.382398666,-0.058846063,-2.0296
1.382433524,-0.063380395,-2.0296
1.382471357,-0.067916463,-2.0296
1.382511497,-0.072454357,-2.0296
1.382553243,-0.076994161,-2.0296
1.382595869,-0.081535945,-2.0296
1.382638623,-0.086079769,-2.0296
1.382680731,-0.090625683,-2.0296
1.3827214,-0.095173724,-2.0296
1.38275982,-0.099723918,-2.0296
1.382795168,-0.104276281,-2.0296
1.382826608,-0.108830814,-2.0296
1.382853296,-0.113387511,-2.0296
1.382874382,-0.11794635,-2.0296
1.382889011,-0.122507301,-2.0296
1.382896325,-0.127070321,-2.0296
1.382895467,-0.131635356,-2.0296
1.382885584,-0.136202342,-2.0296
1.382865825,-0.140771202,-2.0296
1.382835343,-0.145341851,-2.0296
1.382793303,-0.149914193,-2.0296
1.382738873,-0.154488121,-2.0296
1.382671238,-0.159063519,-2.0296
1.382589588,-0.163640262,-2.0296
1.382493131,-0.168218215,-2.0296
1.382381086,-0.172797235,-2.0296
1.382252687,-0.177377171,-2.0296
1.382107184,-0.181957863,-2.0296
1.381943845,-0.186539143,-2.0296
1.381761953,-0.191120836,-2.0296
1.381560809,-0.195702761,-2.0296
1.381339734,-0.20028473,-2.0296
1.381098066,-0.204866545,-2.0296
1.380835162,-0.209448008,-2.0296
1.380550401,-0.214028912,-2.0296
1.380243178,-0.218609043,-2.0296
1.379912912,-0.223188186,-2.0296
1.379559039,-0.227766119,-2.0296
1.387110821,0.045409307,-2.0258
1.386997545,0.040862266,-2.0258
1.386889549,0.036316981,-2.0258
1.38678726,0.031773313,-2.0258
1.38669106,0.027231115,-2.0258
1.386601284,0.022690235,-2.0258
1.386518218,0.018150518,-2.0258
1.386442099,0.013611801,-2.0258
1.386373114,0.00907392,-2.0258
1.386311396,0.00453671,-2.0258
1.386257027,0,-2.0258
1.386209997,-0.004536378,-2.0258
1.386170239,-0.009072593,-2.0258
1.386137676,-0.013608812,-2.0258
1.386112182,-0.018145202,-2.0258
1.386093576,-0.022681927,-2.0258
1.38608163,-0.027219147,-2.0258
1.386076064,-0.031757018,-2.0258
1.38607655,-0.036295692,-2.0258
1.386082713,-0.040835314,-2.0258
1.386094134,-0.045376024,-2.0258
1.38611035,-0.049917954,-2.0258
1.386130856,-0.05446123,-2.0258
1.38615511,-0.059005968,-2.0258
1.386182531,-0.063552276,-2.0258
1.386212505,-0.068100253,-2.0258
1.386244384,-0.07264999,-2.0258
1.386277494,-0.077201564,-2.0258
1.386311129,-0.081755045,-2.0258
1.386344564,-0.086310492,-2.0258
1.386377049,-0.090867953,-2.0258
1.386407815,-0.095427463,-2.0258
1.386436078,-0.099989048,-2.0258
1.386461038,-0.104552723,-2.0258
1.386481885,-0.109118491,-2.0258
