x,y,z
0.873463645,-0.202458002,-1.301663156
0.872908266,-0.204738785,-1.301640196
0.872346932,-0.207018049,-1.301617237
0.871779647,-0.209295776,-1.301594279
0.871206416,-0.211571952,-1.301571321
0.870627243,-0.213846561,-1.301548364
0.870042131,-0.216119589,-1.301525408
0.869451086,-0.218391018,-1.301502452
0.868854112,-0.220660834,-1.301479497
0.868251213,-0.222929021,-1.301456542
0.867642394,-0.225195565,-1.301433588
0.867027658,-0.227460448,-1.301410634
0.866407011,-0.229723656,-1.301387681
0.865780457,-0.231985174,-1.301364729
0.865148001,-0.234244986,-1.301341777
0.864509647,-0.236503077,-1.301318826
0.863865401,-0.238759431,-1.301295875
0.863215266,-0.241014033,-1.301272925
0.862559247,-0.243266867,-1.301249976
0.86189735,-0.245517919,-1.301227027
0.861229579,-0.247767172,-1.301204079
0.860555939,-0.250014612,-1.301181131
0.859876435,-0.252260223,-1.301158184
0.859191071,-0.25450399,-1.301135238
0.858499854,-0.256745898,-1.301112292
0.857802788,-0.258985931,-1.301089346
0.857099877,-0.261224074,-1.301066402
0.856391128,-0.263460312,-1.301043457
0.855676545,-0.26569463,-1.301020514
0.854956133,-0.267927012,-1.300997571
0.854229899,-0.270157443,-1.300974629
0.853497846,-0.272385908,-1.300951687
0.85275998,-0.274612392,-1.300928746
0.852016307,-0.27683688,-1.300905805
0.894744414,0.046891568,-1.30718848
0.894841194,0.044547834,-1.307165736
0.894931836,0.042203914,-1.307142992
0.895016339,0.039859825,-1.307120249
0.895094703,0.037515583,-1.307097506
0.895166928,0.035171204,-1.307074764
0.895233013,0.032826704,-1.307052023
0.895292959,0.030482099,-1.307029282
0.895346765,0.028137406,-1.307006542
0.895394431,0.025792639,-1.306983802
0.895435957,0.023447816,-1.306961063
0.895471344,0.021102952,-1.306938324
0.895500591,0.018758063,-1.306915586
0.895523698,0.016413166,-1.306892849
0.895540665,0.014068277,-1.306870112
0.895551494,0.011723411,-1.306847376
0.895556184,0.009378585,-1.30682464
0.895554734,0.007033815,-1.306801905
0.895547147,0.004689117,-1.30677917
0.895533421,0.002344506,-1.306756436
0.895513558,0,-1.306733703
0.895487558,-0.002344386,-1.30671097
0.895455421,-0.004688636,-1.306688238
0.895417147,-0.007032734,-1.306665507
0.895372739,-0.009376664,-1.306642776
0.895322195,-0.01172041,-1.306620045
0.895265517,-0.014063955,-1.306597315
0.895202706,-0.016407283,-1.306574586
0.895133761,-0.018750379,-1.306551857
0.895058685,-0.021093227,-1.306529129
0.894977477,-0.02343581,-1.306506402
0.894890139,-0.025778112,-1.306483675
0.894796672,-0.028120118,-1.306460948
0.894697076,-0.030461811,-1.306438223
0.894591353,-0.032803176,-1.306415497
0.894479503,-0.035144195,-1.306392773
0.894361528,-0.037484854,-1.306370049
0.894237428,-0.039825136,-1.306347325
0.894107206,-0.042165025,-1.306324602
0.893970861,-0.044504506,-1.30630188
0.893828396,-0.046843561,-1.306279158
0.893679812,-0.049182176,-1.306256437
0.89352511,-0.051520334,-1.306233717
0.893364291,-0.053858019,-1.306210997
0.893197357,-0.056195214,-1.306188277
0.893024309,-0.058531906,-1.306165558
0.892845149,-0.060868076,-1.30614284
0.892659878,-0.063203709,-1.306120123
0.892468498,-0.06553879,-1.306097406
0.89227101,-0.067873301,-1.306074689
0.892067417,-0.070207228,-1.306051973
0.891857719,-0.072540554,-1.306029258
0.891641919,-0.074873264,-1.306006543
0.891420019,-0.077205341,-1.305983829
0.89119202,-0.079536769,-1.305961115
0.890957924,-0.081867532,-1.305938402
0.890717732,-0.084197615,-1.30591569
0.890471448,-0.086527002,-1.305892978
0.890219073,-0.088855676,-1.305870267
