x,y,z,radial,toroidal angle
0.713847871,-0.016355293,-1.687907192,0.714035208,-0.022907446
0.713817002,-0.018691956,-1.687880707,0.714061693,-0.026179939
0.713778485,-0.021028592,-1.687854221,0.714088179,-0.029452431
0.71373232,-0.023365177,-1.687827734,0.714114666,-0.032724923
0.713678507,-0.025701684,-1.687801246,0.714141154,-0.035997416
0.713617046,-0.02803809,-1.687774757,0.714167643,-0.039269908
0.713547936,-0.030374369,-1.687748267,0.714194133,-0.042542401
0.713471179,-0.032710495,-1.687721776,0.714220624,-0.045814893
0.713386774,-0.035046445,-1.687695284,0.714247116,-0.049087385
0.713294722,-0.037382192,-1.687668791,0.714273609,-0.052359878
0.713195022,-0.039717713,-1.687642297,0.714300103,-0.05563237
0.713087677,-0.042052981,-1.687615803,0.714326597,-0.058904862
0.712972685,-0.044387972,-1.687589307,0.714353093,-0.062177355
0.712850049,-0.046722661,-1.68756281,0.71437959,-0.065449847
0.712719768,-0.049057022,-1.687536312,0.714406088,-0.068722339
0.712581843,-0.051391031,-1.687509813,0.714432587,-0.071994832
0.712436276,-0.053724663,-1.687483313,0.714459087,-0.075267324
0.712283067,-0.056057893,-1.687456813,0.714485587,-0.078539816
0.712122217,-0.058390695,-1.687430311,0.714512089,-0.081812309
0.711953728,-0.060723045,-1.687403808,0.714538592,-0.085084801
0.711777601,-0.063054918,-1.687377304,0.714565095,-0.088357293
0.711593837,-0.065386288,-1.6873508,0.7145916,-0.091629786
0.711402437,-0.067717131,-1.687324294,0.714618106,-0.094902278
0.711203403,-0.070047421,-1.687297787,0.714644613,-0.09817477
0.710996737,-0.072377134,-1.68727128,0.71467112,-0.101447263
0.710782441,-0.074706245,-1.687244771,0.714697629,-0.104719755
0.710560515,-0.077034728,-1.687218262,0.714724138,-0.107992247
0.710330961,-0.079362559,-1.687191751,0.714750649,-0.11126474
0.710093783,-0.081689712,-1.687165239,0.714777161,-0.114537232
0.709848981,-0.084016163,-1.687138727,0.714803673,-0.117809725
0.709596558,-0.086341887,-1.687112213,0.714830187,-0.121082217
0.709336515,-0.088666859,-1.687085699,0.714856701,-0.124354709
0.709068856,-0.090991053,-1.687059183,0.714883217,-0.127627202
0.708793582,-0.093314445,-1.687032667,0.714909733,-0.130899694
0.708510695,-0.09563701,-1.687006149,0.714936251,-0.134172186
0.708220199,-0.097958723,-1.686979631,0.714962769,-0.137444679
0.707922095,-0.100279559,-1.686953111,0.714989289,-0.140717171
0.707616387,-0.102599493,-1.686926591,0.715015809,-0.143989663
0.707303077,-0.1049185,-1.686900069,0.715042331,-0.147262156
0.706982168,-0.107236556,-1.686873547,0.715068853,-0.150534648
0.706653662,-0.109553635,-1.686847024,0.715095376,-0.15380714
0.706317564,-0.111869712,-1.686820499,0.715121901,-0.157079633
0.705973874,-0.114184763,-1.686793974,0.715148426,-0.160352125
0.705622598,-0.116498762,-1.686767448,0.715174952,-0.163624617
0.705263738,-0.118811686,-1.68674092,0.71520148,-0.16689711
0.704897297,-0.121123508,-1.686714392,0.715228008,-0.170169602
0.704523279,-0.123434205,-1.686687863,0.715254537,-0.173442094
0.704141687,-0.125743751,-1.686661332,0.715281068,-0.176714587
0.703752524,-0.128052121,-1.686634801,0.715307599,-0.179987079
0.703355795,-0.130359291,-1.686608269,0.715334131,-0.183259571
0.702951503,-0.132665236,-1.686581736,0.715360664,-0.186532064
0.702539651,-0.134969931,-1.686555201,0.715387199,-0.189804556
0.702120244,-0.137273352,-1.686528666,0.715413734,-0.193077048
0.701693286,-0.139575473,-1.68650213,0.71544027,-0.196349541
0.70125878,-0.141876269,-1.686475593,0.715466807,-0.199622033
0.700816731,-0.144175717,-1.686449055,0.715493345,-0.202894526
0.700367142,-0.146473791,-1.686422516,0.715519884,-0.206167018
0.699910018,-0.148770467,-1.686395975,0.715546424,-0.20943951
0.699445364,-0.15106572,-1.686369434,0.715572966,-0.212712003
0.698973184,-0.153359524,-1.686342892,0.715599508,-0.215984495
0.698493482,-0.155651857,-1.686316349,0.715626051,-0.219256987
0.698006263,-0.157942692,-1.686289805,0.715652595,-0.22252948
0.697511531,-0.160232006,-1.68626326,0.71567914,-0.225801972
0.697009291,-0.162519773,-1.686236714,0.715705686,-0.229074464
0.696499549,-0.164805969,-1.686210167,0.715732233,-0.232346957
0.695982309,-0.167090569,-1.686183619,0.715758781,-0.235619449
0.695457575,-0.169373549,-1.68615707,0.71578533,-0.238891941
0.694925354,-0.171654885,-1.68613052,0.71581188,-0.242164434
0.69438565,-0.173934551,-1.686103969,0.715838431,-0.245436926
0.693838468,-0.176212523,-1.686077417,0.715864982,-0.248709418
0.693283814,-0.178488777,-1.686050865,0.715891535,-0.251981911
0.692721693,-0.180763287,-1.686024311,0.715918089,-0.255254403
0.692152111,-0.183036031,-1.685997756,0.715944644,-0.258526895
0.691575073,-0.185306982,-1.6859712,0.7159712,-0.261799388
0.690990585,-0.187576118,-1.685944643,0.715997757,-0.26507188
0.690398652,-0.189843412,-1.685918085,0.716024315,-0.268344373
0.68979928,-0.192108841,-1.685891527,0.716050873,-0.271616865
0.689192475,-0.194372381,-1.685864967,0.716077433,-0.274889357
0.688578244,-0.196634006,-1.685838406,0.716103994,-0.27816185
0.687956591,-0.198893693,-1.685811844,0.716130556,-0.281434342
0.687327524,-0.201151418,-1.685785282,0.716157118,-0.284706834
0.686691048,-0.203407155,-1.685758718,0.716183682,-0.287979327
0.720744782,0.018873366,-1.695658153,0.720991847,0.026179939
0.720829149,0.016515244,-1.695631682,0.721018318,0.022907446
0.720905802,0.014156772,-1.69560521,0.72104479,0.019634954
0.720974739,0.011797974,-1.695578737,0.721071263,0.016362462
0.721035958,0.009438878,-1.695552264,0.721097736,0.013089969
0.721089459,0.007079507,-1.695525789,0.721124211,0.009817477
0.721135241,0.004719887,-1.695499313,0.721150687,0.006544985
0.721173302,0.002360043,-1.695472837,0.721177163,0.003272492
0.721203641,0,-1.695446359,0.721203641,0
0.721226257,-0.002360216,-1.695419881,0.721230119,-0.003272492
0.721241151,-0.00472058,-1.695393401,0.721256599,-0.006544985
0.72124832,-0.007081066,-1.695366921,0.721283079,-0.009817477
0.721247764,-0.00944165,-1.695340439,0.721309561,-0.013089969
0.721239484,-0.011802307,-1.695313957,0.721336043,-0.016362462
0.721223477,-0.01416301,-1.695287473,0.721362527,-0.019634954
0.721199744,-0.016523735,-1.695260989,0.721389011,-0.022907446
0.721168285,-0.018884456,-1.695234504,0.721415496,-0.026179939
0.721129099,-0.021245148,-1.695208017,0.721441983,-0.029452431
0.721082187,-0.023605787,-1.69518153,0.72146847,-0.032724923
0.721027547,-0.025966345,-1.695155042,0.721494958,-0.035997416
0.720965181,-0.028326799,-1.695128553,0.721521447,-0.039269908
0.720895087,-0.030687123,-1.695102062,0.721547938,-0.042542401
0.720817267,-0.033047291,-1.695075571,0.721574429,-0.045814893
0.720731721,-0.035407279,-1.695049079,0.721600921,-0.049087385
0.720638449,-0.037767061,-1.695022586,0.721627414,-0.052359878
0.720537451,-0.040126611,-1.694996092,0.721653908,-0.05563237
0.720428728,-0.042485905,-1.694969597,0.721680403,-0.058904862
0.720312281,-0.044844918,-1.694943101,0.721706899,-0.062177355
0.72018811,-0.047203623,-1.694916604,0.721733396,-0.065449847
0.720056216,-0.049561995,-1.694890106,0.721759894,-0.068722339
0.7199166,-0.05192001,-1.694863607,0.721786393,-0.071994832
0.719769262,-0.054277642,-1.694837107,0.721812893,-0.075267324
0.719614204,-0.056634866,-1.694810606,0.721839394,-0.078539816
0.719451428,-0.058991656,-1.694784104,0.721865896,-0.081812309
0.719280933,-0.061347988,-1.694757601,0.721892399,-0.085084801
0.719102721,-0.063703835,-1.694731097,0.721918903,-0.088357293
0.718916795,-0.066059173,-1.694704592,0.721945408,-0.091629786
0.718723154,-0.068413977,-1.694678086,0.721971914,-0.094902278
0.718521801,-0.07076822,-1.69465158,0.72199842,-0.09817477
0.718312737,-0.073121879,-1.694625072,0.722024928,-0.101447263
0.718095964,-0.075474927,-1.694598563,0.722051437,-0.104719755
0.717871483,-0.07782734,-1.694572054,0.722077946,-0.107992247
0.717639297,-0.080179091,-1.694545543,0.722104457,-0.11126474
0.717399407,-0.082530157,-1.694519031,0.722130969,-0.114537232
0.717151816,-0.084880511,-1.694492519,0.722157481,-0.117809725
0.716896525,-0.087230129,-1.694466005,0.722183995,-0.121082217
0.716633537,-0.089578984,-1.69443949,0.72221051,-0.124354709
0.716362853,-0.091927053,-1.694412975,0.722237025,-0.127627202
0.716084477,-0.09427431,-1.694386458,0.722263542,-0.130899694
0.71579841,-0.096620729,-1.694359941,0.722290059,-0.134172186
0.715504656,-0.098966286,-1.694333423,0.722316578,-0.137444679
0.715203216,-0.101310955,-1.694306903,0.722343097,-0.140717171
0.714894094,-0.10365471,-1.694280383,0.722369617,-0.143989663
0.714577291,-0.105997528,-1.694253861,0.722396139,-0.147262156
0.714252812,-0.108339383,-1.694227339,0.722422661,-0.150534648
0.713920658,-0.110680249,-1.694200816,0.722449184,-0.15380714
0.713580834,-0.113020101,-1.694174291,0.722475709,-0.157079633
0.713233341,-0.115358915,-1.694147766,0.722502234,-0.160352125
0.712878183,-0.117696664,-1.69412124,0.72252876,-0.163624617
0.712515364,-0.120033325,-1.694094713,0.722555287,-0.16689711
0.712144887,-0.122368872,-1.694068184,0.722581816,-0.170169602
0.711766754,-0.12470328,-1.694041655,0.722608345,-0.173442094
0.71138097,-0.127036523,-1.694015125,0.722634875,-0.176714587
0.710987538,-0.129368577,-1.693988594,0.722661406,-0.179987079
0.710586462,-0.131699416,-1.693962062,0.722687938,-0.183259572
0.710177745,-0.134029016,-1.693935529,0.722714471,-0.186532064
0.709761392,-0.136357352,-1.693908995,0.722741005,-0.189804556
0.709337406,-0.138684398,-1.69388246,0.72276754,-0.193077049
0.708905791,-0.141010129,-1.693855924,0.722794076,-0.196349541
0.708466551,-0.143334521,-1.693829387,0.722820613,-0.199622033
0.708019691,-0.145657548,-1.693802849,0.722847151,-0.202894525
0.707565214,-0.147979186,-1.69377631,0.72287369,-0.206167018
0.707103125,-0.150299409,-1.69374977,0.72290023,-0.20943951
0.706633429,-0.152618193,-1.693723229,0.722926771,-0.212712003
0.706156129,-0.154935512,-1.693696688,0.722953312,-0.215984495
0.705671231,-0.157251342,-1.693670145,0.722979855,-0.219256987
0.705178739,-0.159565658,-1.693643601,0.723006399,-0.22252948
0.704678657,-0.161878434,-1.693617056,0.723032944,-0.225801972
0.704170991,-0.164189647,-1.693590511,0.723059489,-0.229074464
0.703655746,-0.16649927,-1.693563964,0.723086036,-0.232346957
0.703132926,-0.16880728,-1.693537416,0.723112584,-0.235619449
0.702602536,-0.171113651,-1.693510868,0.723139132,-0.238891941
0.702064581,-0.173418359,-1.693484318,0.723165682,-0.242164434
0.701519068,-0.175721379,-1.693457767,0.723192233,-0.245436926
0.700966,-0.178022685,-1.693431216,0.723218784,-0.248709418
0.700405384,-0.180322254,-1.693404663,0.723245337,-0.251981911
0.699837224,-0.18262006,-1.69337811,0.72327189,-0.255254403
0.699261527,-0.184916079,-1.693351555,0.723298445,-0.258526895
0.698678298,-0.187210286,-1.693325,0.723325,-0.261799388
0.698087543,-0.189502656,-1.693298444,0.723351556,-0.26507188
0.697489267,-0.191793165,-1.693271886,0.723378114,-0.268344372
0.696883476,-0.194081787,-1.693245328,0.723404672,-0.271616865
0.696270177,-0.196368499,-1.693218768,0.723431232,-0.274889357
0.695649375,-0.198653275,-1.693192208,0.723457792,-0.27816185
0.695021076,-0.200936092,-1.693165647,0.723484353,-0.281434342
0.694385287,-0.203216924,-1.693139085,0.723510915,-0.284706834
0.693742013,-0.205495746,-1.693112521,0.723537479,-0.287979327
0.728096059,0.019065866,-1.703011956,0.728345644,0.026179939
0.728181017,0.016683686,-1.702985484,0.728372116,0.022907446
0.728258182,0.014301154,-1.702959012,0.728398588,0.019634954
0.728327553,0.011918295,-1.702932539,0.728425061,0.016362462
0.728389127,0.009535136,-1.702906065,0.728451535,0.013089969
0.728442904,0.007151701,-1.70287959,0.72847801,0.009817477
0.728488883,0.004768017,-1.702853114,0.728504486,0.006544985
0.728527062,0.002384108,-1.702826637,0.728530963,0.003272492
0.728557441,0,-1.702800159,0.728557441,0
0.728580019,-0.002384281,-1.70277368,0.72858392,-0.003272492
0.728594794,-0.00476871,-1.7027472,0.7286104,-0.006544985
0.728601767,-0.007153261,-1.702720719,0.728636881,-0.009817477
0.728600936,-0.009537909,-1.702694237,0.728663363,-0.013089969
0.728592301,-0.011922628,-1.702667755,0.728689845,-0.016362462
0.728575862,-0.014307392,-1.702641271,0.728716329,-0.019634954
0.728551618,-0.016692177,-1.702614786,0.728742814,-0.022907446
0.728519568,-0.019076956,-1.702588301,0.728769299,-0.026179939
0.728479714,-0.021461705,-1.702561814,0.728795786,-0.029452431
0.728432053,-0.023846396,-1.702535326,0.728822274,-0.032724923
0.728376587,-0.026231006,-1.702508838,0.728848762,-0.035997416
0.728313315,-0.028615508,-1.702482348,0.728875252,-0.039269908
0.728242238,-0.030999877,-1.702455858,0.728901742,-0.042542401
0.728163356,-0.033384087,-1.702429366,0.728928234,-0.045814893
0.728076668,-0.035768113,-1.702402874,0.728954726,-0.049087385
0.727982176,-0.038151929,-1.702376381,0.72898122,-0.052359878
0.72787988,-0.04053551,-1.702349886,0.729007714,-0.05563237
0.72776978,-0.04291883,-1.702323391,0.729034209,-0.058904862
0.727651877,-0.045301863,-1.702296895,0.729060705,-0.062177355
0.727526171,-0.047684585,-1.702270397,0.729087203,-0.065449847
0.727392664,-0.050066968,-1.702243899,0.729113701,-0.068722339
0.727251356,-0.052448989,-1.7022174,0.7291402,-0.071994832
0.727102248,-0.054830621,-1.7021909,0.7291667,-0.075267324
0.726945342,-0.057211839,-1.702164399,0.729193201,-0.078539816
0.726780638,-0.059592617,-1.702137897,0.729219703,-0.081812309
0.726608137,-0.06197293,-1.702111394,0.729246206,-0.085084801
0.726427842,-0.064352753,-1.70208489,0.72927271,-0.088357293
0.726239752,-0.066732059,-1.702058385,0.729299215,-0.091629786
0.72604387,-0.069110823,-1.702031879,0.729325721,-0.094902278
0.725840198,-0.07148902,-1.702005372,0.729352228,-0.09817477
0.725628736,-0.073866624,-1.701978864,0.729378736,-0.101447263
0.725409486,-0.076243609,-1.701952355,0.729405245,-0.104719755
0.725182451,-0.078619951,-1.701925846,0.729431754,-0.107992247
0.724947632,-0.080995624,-1.701899335,0.729458265,-0.11126474
0.724705031,-0.083370601,-1.701872823,0.729484777,-0.114537232
0.724454651,-0.085744858,-1.701846311,0.729511289,-0.117809725
0.724196492,-0.08811837,-1.701819797,0.729537803,-0.121082217
0.723930558,-0.09049111,-1.701793282,0.729564318,-0.124354709
0.72365685,-0.092863053,-1.701766767,0.729590833,-0.127627202
0.723375372,-0.095234174,-1.70174025,0.72961735,-0.130899694
0.723086125,-0.097604448,-1.701713733,0.729643867,-0.134172186
0.722789113,-0.099973848,-1.701687214,0.729670385,-0.137444679
0.722484337,-0.10234235,-1.701660695,0.729696905,-0.140717171
0.7221718,-0.104709928,-1.701634175,0.729723425,-0.143989663
0.721851505,-0.107076556,-1.701607653,0.729749947,-0.147262156
0.721523456,-0.109442209,-1.701581131,0.729776469,-0.150534648
0.721187654,-0.111806863,-1.701554608,0.729802992,-0.15380714
0.720844104,-0.11417049,-1.701528084,0.729829516,-0.157079633
0.720492808,-0.116533066,-1.701501558,0.729856042,-0.160352125
0.720133769,-0.118894566,-1.701475032,0.729882568,-0.163624617
0.71976699,-0.121254965,-1.701448505,0.729909095,-0.16689711
0.719392476,-0.123614236,-1.701421977,0.729935623,-0.170169602
0.719010229,-0.125972354,-1.701395448,0.729962152,-0.173442094
0.718620253,-0.128329295,-1.701368918,0.729988682,-0.176714587
0.718222551,-0.130685032,-1.701342387,0.730015213,-0.179987079
0.717817128,-0.133039541,-1.701315855,0.730041745,-0.183259571
0.717403987,-0.135392796,-1.701289322,0.730068278,-0.186532064
0.716983132,-0.137744772,-1.701262789,0.730094812,-0.189804556
0.716554567,-0.140095444,-1.701236254,0.730121346,-0.193077049
0.716118295,-0.142444785,-1.701209718,0.730147882,-0.196349541
0.715674322,-0.144792772,-1.701183181,0.730174419,-0.199622033
0.715222651,-0.147139379,-1.701156643,0.730200957,-0.202894526
0.714763286,-0.14948458,-1.701130105,0.730227495,-0.206167018
0.714296232,-0.151828351,-1.701103565,0.730254035,-0.20943951
0.713821494,-0.154170666,-1.701077025,0.730280575,-0.212712003
0.713339075,-0.1565115,-1.701050483,0.730307117,-0.215984495
0.71284898,-0.158850827,-1.701023941,0.730333659,-0.219256987
0.712351215,-0.161188623,-1.700997397,0.730360203,-0.22252948
0.711845784,-0.163524863,-1.700970853,0.730386747,-0.225801972
0.711332691,-0.165859521,-1.700944307,0.730413293,-0.229074464
0.710811942,-0.168192572,-1.700917761,0.730439839,-0.232346957
0.710283542,-0.170523991,-1.700891213,0.730466387,-0.235619449
0.709747496,-0.172853754,-1.700864665,0.730492935,-0.238891941
0.709203808,-0.175181834,-1.700838116,0.730519484,-0.242164434
0.708652485,-0.177508207,-1.700811566,0.730546034,-0.245436926
0.708093532,-0.179832848,-1.700785014,0.730572586,-0.248709418
0.707526953,-0.182155731,-1.700758462,0.730599138,-0.251981911
0.706952755,-0.184476833,-1.700731909,0.730625691,-0.255254403
0.706370944,-0.186796127,-1.700705355,0.730652245,-0.258526895
0.705781524,-0.189113589,-1.7006788,0.7306788,-0.261799388
0.705184501,-0.191429194,-1.700652244,0.730705356,-0.26507188
0.704579882,-0.193742917,-1.700625687,0.730731913,-0.268344372
0.703967673,-0.196054733,-1.700599129,0.730758471,-0.271616865
0.703347879,-0.198364617,-1.70057257,0.73078503,-0.274889357
0.702720506,-0.200672545,-1.70054601,0.73081159,-0.27816185
0.702085561,-0.20297849,-1.700519449,0.730838151,-0.281434342
0.70144305,-0.20528243,-1.700492888,0.730864712,-0.284706834
0.700792979,-0.207584337,-1.700466325,0.730891275,-0.287979327
0.735447336,0.019258366,-1.710365759,0.735699442,0.026179939
0.735532885,0.016852128,-1.710339287,0.735725913,0.022907446
0.735610563,0.014445536,-1.710312814,0.735752386,0.019634954
0.735680366,0.012038616,-1.710286341,0.735778859,0.016362462
0.735742296,0.009631394,-1.710259866,0.735805334,0.013089969
0.735796349,0.007223896,-1.710233391,0.735831809,0.009817477
0.735842525,0.004816147,-1.710206914,0.735858286,0.006544985
0.735880823,0.002408173,-1.710180437,0.735884763,0.003272492
0.735911242,0,-1.710153959,0.735911242,0
0.73593378,-0.002408346,-1.710127479,0.735937721,-0.003272492
0.735948438,-0.00481684,-1.710100999,0.735964201,-0.006544985
0.735955214,-0.007225456,-1.710074518,0.735990682,-0.009817477
0.735954108,-0.009634167,-1.710048036,0.736017164,-0.013089969
0.735945119,-0.012042949,-1.710021552,0.736043648,-0.016362462
0.735928247,-0.014451775,-1.709995068,0.736070132,-0.019634954
0.735903491,-0.016860619,-1.709968583,0.736096617,-0.022907446
0.735870852,-0.019269456,-1.709942097,0.736123103,-0.026179939
0.735830328,-0.021678261,-1.709915611,0.73614959,-0.029452431
0.73578192,-0.024087006,-1.709889123,0.736176077,-0.032724923
0.735725627,-0.026495667,-1.709862634,0.736202566,-0.035997416
0.73566145,-0.028904217,-1.709836144,0.736229056,-0.039269908
0.735589389,-0.031312631,-1.709809653,0.736255547,-0.042542401
0.735509444,-0.033720883,-1.709783162,0.736282038,-0.045814893
0.735421615,-0.036128947,-1.709756669,0.736308531,-0.049087385
0.735325903,-0.038536798,-1.709730175,0.736335025,-0.052359878
0.735222308,-0.040944409,-1.709703681,0.736361519,-0.05563237
0.735110831,-0.043351754,-1.709677185,0.736388015,-0.058904862
0.734991472,-0.045758809,-1.709650689,0.736414511,-0.062177355
0.734864232,-0.048165546,-1.709624191,0.736441009,-0.065449847
0.734729112,-0.050571941,-1.709597693,0.736467507,-0.068722339
0.734586112,-0.052977968,-1.709571194,0.736494006,-0.071994832
0.734435234,-0.0553836,-1.709544693,0.736520507,-0.075267324
0.734276479,-0.057788812,-1.709518192,0.736547008,-0.078539816
0.734109848,-0.060193578,-1.70949169,0.73657351,-0.081812309
0.733935342,-0.062597873,-1.709465187,0.736600013,-0.085084801
0.733752962,-0.06500167,-1.709438683,0.736626517,-0.088357293
0.73356271,-0.067404944,-1.709412178,0.736653022,-0.091629786
0.733364587,-0.069807669,-1.709385672,0.736679528,-0.094902278
0.733158595,-0.072209819,-1.709359165,0.736706035,-0.09817477
0.732944735,-0.074611368,-1.709332657,0.736732543,-0.101447263
0.732723009,-0.077012292,-1.709306148,0.736759052,-0.104719755
0.732493419,-0.079412563,-1.709279638,0.736785562,-0.107992247
0.732255967,-0.081812156,-1.709253127,0.736812073,-0.11126474
0.732010655,-0.084211045,-1.709226615,0.736838585,-0.114537232
0.731757485,-0.086609206,-1.709200103,0.736865097,-0.117809725
0.731496459,-0.089006611,-1.709173589,0.736891611,-0.121082217
0.731227579,-0.091403235,-1.709147075,0.736918125,-0.124354709
0.730950848,-0.093799053,-1.709120559,0.736944641,-0.127627202
0.730666267,-0.096194039,-1.709094043,0.736971158,-0.130899694
0.73037384,-0.098588167,-1.709067525,0.736997675,-0.134172186
0.730073569,-0.100981411,-1.709041007,0.737024193,-0.137444679
0.729765457,-0.103373745,-1.709014487,0.737050713,-0.140717171
0.729449506,-0.105765145,-1.708987967,0.737077233,-0.143989663
0.729125719,-0.108155584,-1.708961446,0.737103754,-0.147262156
0.7287941,-0.110545036,-1.708934923,0.737130277,-0.150534648
0.72845465,-0.112933476,-1.7089084,0.7371568,-0.15380714
0.728107374,-0.115320879,-1.708881876,0.737183324,-0.157079633
0.727752274,-0.117707218,-1.708855351,0.737209849,-0.160352125
0.727389354,-0.120092468,-1.708828825,0.737236375,-0.163624617
0.727018616,-0.122476604,-1.708802298,0.737262902,-0.16689711
0.726640065,-0.124859599,-1.70877577,0.73728943,-0.170169602
0.726253704,-0.127241429,-1.708749241,0.737315959,-0.173442094
0.725859536,-0.129622067,-1.708722711,0.737342489,-0.176714587
0.725457565,-0.132001488,-1.70869618,0.73736902,-0.179987079
0.725047795,-0.134379666,-1.708669649,0.737395551,-0.183259571
0.724630229,-0.136756576,-1.708643116,0.737422084,-0.186532064
0.724204872,-0.139132192,-1.708616582,0.737448618,-0.189804556
0.723771728,-0.141506489,-1.708590048,0.737475152,-0.193077048
0.7233308,-0.143879442,-1.708563512,0.737501688,-0.196349541
0.722882093,-0.146251024,-1.708536976,0.737528224,-0.199622033
0.722425611,-0.14862121,-1.708510438,0.737554762,-0.202894525
0.721961358,-0.150989975,-1.7084839,0.7375813,-0.206167018
0.721489339,-0.153357293,-1.70845736,0.73760784,-0.20943951
0.721009558,-0.155723139,-1.70843082,0.73763438,-0.212712003
0.72052202,-0.158087487,-1.708404279,0.737660921,-0.215984495
0.72002673,-0.160450313,-1.708377736,0.737687464,-0.219256987
0.719523691,-0.162811589,-1.708351193,0.737714007,-0.22252948
0.71901291,-0.165171292,-1.708324649,0.737740551,-0.225801972
0.718494391,-0.167529395,-1.708298104,0.737767096,-0.229074464
0.717968139,-0.169885874,-1.708271558,0.737793642,-0.232346957
0.717434159,-0.172240703,-1.708245011,0.737820189,-0.235619449
0.716892456,-0.174593856,-1.708218463,0.737846737,-0.238891941
0.716343036,-0.176945308,-1.708191914,0.737873286,-0.242164434
0.715785903,-0.179295035,-1.708165364,0.737899836,-0.245436926
0.715221063,-0.18164301,-1.708138813,0.737926387,-0.248709418
0.714648523,-0.183989209,-1.708112261,0.737952939,-0.251981911
0.714068286,-0.186333606,-1.708085708,0.737979492,-0.255254403
0.71348036,-0.188676175,-1.708059155,0.738006045,-0.258526895
0.712884749,-0.191016893,-1.7080326,0.7380326,-0.261799388
0.71228146,-0.193355733,-1.708006044,0.738059156,-0.26507188
0.711670498,-0.19569267,-1.707979488,0.738085712,-0.268344372
0.711051869,-0.198027679,-1.70795293,0.73811227,-0.271616865
0.71042558,-0.200360736,-1.707926372,0.738138828,-0.274889357
0.709791637,-0.202691814,-1.707899812,0.738165388,-0.27816185
0.709150046,-0.205020889,-1.707873252,0.738191948,-0.281434342
0.708500813,-0.207347935,-1.707846691,0.738218509,-0.284706834
0.707843944,-0.209672929,-1.707820128,0.738245072,-0.287979327
0.742798613,0.019450866,-1.717719561,0.743053239,0.026179939
0.742884753,0.01702057,-1.717693089,0.743079711,0.022907446
0.742962943,0.014589918,-1.717666616,0.743106184,0.019634954
0.74303318,0.012158937,-1.717640142,0.743132658,0.016362462
0.743095464,0.009727652,-1.717613667,0.743159133,0.013089969
0.743149794,0.00729609,-1.717587191,0.743185609,0.009817477
0.743196167,0.004864277,-1.717560715,0.743212085,0.006544985
0.743234583,0.002432238,-1.717534237,0.743238563,0.003272492
0.743265042,0,-1.717507758,0.743265042,0
0.743287542,-0.002432411,-1.717481278,0.743291522,-0.003272492
0.743302082,-0.00486497,-1.717454798,0.743318002,-0.006544985
0.743308661,-0.00729765,-1.717428316,0.743344484,-0.009817477
0.74330728,-0.009730425,-1.717401834,0.743370966,-0.013089969
0.743297937,-0.01216327,-1.71737535,0.74339745,-0.016362462
0.743280632,-0.014596157,-1.717348866,0.743423934,-0.019634954
0.743255365,-0.017029061,-1.717322381,0.743450419,-0.022907446
0.743222135,-0.019461957,-1.717295894,0.743476906,-0.026179939
0.743180942,-0.021894817,-1.717269407,0.743503393,-0.029452431
0.743131786,-0.024327616,-1.717242919,0.743529881,-0.032724923
0.743074667,-0.026760328,-1.71721643,0.74355637,-0.035997416
0.743009585,-0.029192926,-1.71718994,0.74358286,-0.039269908
0.74293654,-0.031625385,-1.717163449,0.743609351,-0.042542401
0.742855532,-0.034057679,-1.717136957,0.743635843,-0.045814893
0.742766562,-0.036489781,-1.717110464,0.743662336,-0.049087385
0.74266963,-0.038921666,-1.71708397,0.74368883,-0.052359878
0.742564737,-0.041353307,-1.717057475,0.743715325,-0.05563237
0.742451882,-0.043784679,-1.71703098,0.74374182,-0.058904862
0.742331067,-0.046215754,-1.717004483,0.743768317,-0.062177355
0.742202293,-0.048646508,-1.716977985,0.743794815,-0.065449847
0.74206556,-0.051076915,-1.716951487,0.743821313,-0.068722339
0.741920869,-0.053506947,-1.716924987,0.743847813,-0.071994832
0.74176822,-0.055936579,-1.716898487,0.743874313,-0.075267324
0.741607617,-0.058365785,-1.716871985,0.743900815,-0.078539816
0.741439058,-0.060794539,-1.716845483,0.743927317,-0.081812309
0.741262546,-0.063222816,-1.71681898,0.74395382,-0.085084801
0.741078082,-0.065650587,-1.716792476,0.743980324,-0.088357293
0.740885667,-0.068077829,-1.71676597,0.74400683,-0.091629786
0.740685303,-0.070504515,-1.716739464,0.744033336,-0.094902278
0.740476991,-0.072930618,-1.716712957,0.744059843,-0.09817477
0.740260734,-0.075356113,-1.716686449,0.744086351,-0.101447263
0.740036532,-0.077780974,-1.71665994,0.74411286,-0.104719755
0.739804387,-0.080205174,-1.71663343,0.74413937,-0.107992247
0.739564302,-0.082628688,-1.71660692,0.74416588,-0.11126474
0.739316279,-0.08505149,-1.716580408,0.744192392,-0.114537232
0.73906032,-0.087473553,-1.716553895,0.744218905,-0.117809725
0.738796426,-0.089894852,-1.716527381,0.744245419,-0.121082217
0.7385246,-0.092315361,-1.716500867,0.744271933,-0.124354709
0.738244845,-0.094735053,-1.716474351,0.744298449,-0.127627202
0.737957162,-0.097153903,-1.716447835,0.744324965,-0.130899694
0.737661555,-0.099571885,-1.716421317,0.744351483,-0.134172186
0.737358026,-0.101988973,-1.716394799,0.744378001,-0.137444679
0.737046577,-0.104405141,-1.71636828,0.74440452,-0.140717171
0.736727212,-0.106820362,-1.716341759,0.744431041,-0.143989663
0.736399933,-0.109234611,-1.716315238,0.744457562,-0.147262156
